Program ID,YOK Atlas Baðlantýsý,Üniversite,Program Adý,ProgramAdý,Program Koþullarý Baðlantýsý,Öðretim Dili-Süresi-BursDurumu,Þehir,Üniversite Türü,Ücret/Burs Durumu,dt-center 5,2023 Yýlý Doluluk Durumu,2023 Yýlý Yerleþen Sayýsý,2022 Yýlý Yerleþen Sayýsý,2021 Yýlý Yerleþen Sayýsý,2020 Yýlý Yerleþen Sayýsý,2023 Yýlý TBS 0.12 Baþarý Sýrasý,2022 Yýlý TBS 0.12 Baþarý Sýrasý,2021 Yýlý TBS 0.12 Baþarý Sýrasý,2020 Yýlý TBS 0.12 Baþarý Sýrasý,2023 Yýlý TBS 0.12 Katsayý Taban Puaný,2022 Yýlý TBS 0.12 Katsayý Taban Puaný,2021 Yýlý TBS 0.12 Katsayý Taban Puaný,2020 Yýlý TBS 0.12 Katsayý Taban Puaný,2023 Yýlý Toplam Kontenjaný,2022 Yýlý Toplam Kontenjaný,2021 Yýlý Toplam Kontenjaný,2020 Yýlý Toplam Kontenjaný,Fakülte / Yüksekokul,Puan Türü,Burs Türü,2023 Yýlý Genel Kontenjan,2023 Yýlý Okul Birincisi Kontenjaný,2023 Yýlý  Toplam Kontenjan **,2023 Yýlý Genel Kontenjana Yerleþen,2023 Yýlý Okul Birincisi Kontenjanýna Yerleþen,2023 Yýlý Toplam Yerleþen,2023 Yýlý Boþ Kalan Kontenjan,2023 Yýlý Ýlk Yerleþme Oraný,2023 Yýlýnda Yerleþip Kayýt Yaptýrmayan,2023 Yýlýnda Ek Yerleþen,"2023 Yýlýnda 0,12 Katsayý ile Yerleþen Son Kiþinin Puaný *","2023 Yýlýnda 0,12 + 0,06 Katsayý ile Yerleþen Son Kiþinin Puaný","2023 Yýlýnda 0,12 Katsayý ile Yerleþen Son Kiþinin Baþarý Sýrasý","2023 Yýlýnda 0,12 + 0,06 Katsayý ile Yerleþen Son Kiþinin Baþarý Sýrasý","2023 Yýlý Tavan Puaný(0,12 Katsayý ile) *","2023 Yýlý Tavan Baþarý Sýrasý(0,12 Katsayý ile) *",2022'de Yerleþip 2023'de OBP'si Kýrýlarak Yerleþen Sayýsý *,2023 Yýlýnda Yerleþenlerin Ortalama OBP'si *,2023 Yýlýnda Yerleþenlerin Ortalama Diploma Notu *
209510020,https://yokatlas.yok.gov.tr/lisans.php?y=209510020,ANKARA BÝLÝM ÜNÝVERSÝTESÝ,Güzel Sanatlar ve Tasarým Fakültesi,Yeni Medya ve Ýletiþim,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=209510020,(Ýngilizce)(Burslu)(4 Yýllýk),ANKARA,Vakýf,Burslu,Örgün,Doldu,5,4,4,8,12824,40077,61164,91200,411.98737,384.17208,322.48307,337.084,6,4,4,8,Güzel Sanatlar ve Tasarým Fakültesi,SÖZEL,Burslu,4,0,6,4,0,5,1,0.833,1,2,411.98737,0,12824,0,417.59792,10,0,407.298,81.5
203090122,https://yokatlas.yok.gov.tr/lisans.php?y=203090122,ÝSTANBUL KÜLTÜR ÜNÝVERSÝTESÝ,Sanat ve Tasarým Fakültesi,Çizgi Film ve Animasyon,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=203090122,(Burslu)(4 Yýllýk),ÝSTANBUL,Vakýf,Burslu,Örgün,Doldu,9,7,8,7,13007,14113,11861,13800,411.65045,411.73313,370.40404,396.88921,10,7,8,7,Sanat ve Tasarým Fakültesi,SÖZEL,Burslu,8,0,10,8,0,9,1,0.9,0,0,411.65045,0,13007,0,471.78626,713,1,415.331,83.1
208750238,https://yokatlas.yok.gov.tr/lisans.php?y=208750238,ÝSTANBUL KENT ÜNÝVERSÝTESÝ,Sanat ve Tasarým Fakültesi,Gastronomi ve Mutfak Sanatlarý (Fakülte),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=208750238,(Ýngilizce)(Burslu)(4 Yýllýk),ÝSTANBUL,Vakýf,Burslu,Örgün,Doldu,3,3,9,,13016,19568,32533,,411.63763,403.7592,342.64713,,5,3,9,,Sanat ve Tasarým Fakültesi,SÖZEL,Burslu,3,0,5,3,0,3,2,0.6,0,1,411.63763,0,13016,0,415.54568,11,0,374.926,75
202412394,https://yokatlas.yok.gov.tr/lisans.php?y=202412394,ÝSTANBUL AYDIN ÜNÝVERSÝTESÝ,Güzel Sanatlar Fakültesi,Gastronomi ve Mutfak Sanatlarý (Fakülte),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=202412394,(Burslu)(4 Yýllýk),ÝSTANBUL,Vakýf,Burslu,Örgün,Doldu,13,12,15,13,13504,14806,13783,8860,410.83024,410.64653,366.61392,408.13618,15,12,15,13,Güzel Sanatlar Fakültesi,SÖZEL,Burslu,12,0,15,12,0,13,2,0.867,0,0,410.83024,0,13504,0,421.78717,8,0,419.031,83.8
203211165,https://yokatlas.yok.gov.tr/lisans.php?y=203211165,ÝSTANBUL SABAHATTÝN ZAÝM ÜNÝVERSÝTESÝ,Ýnsan ve Toplum Bilimleri Fakültesi,Tarih,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=203211165,(Burslu)(4 Yýllýk),ÝSTANBUL,Vakýf,Burslu,Örgün,Doldu,4,5,5,5,14675,8014,9094,7650,408.93047,424.67984,377.09526,411.68527,6,5,5,5,Ýnsan ve Toplum Bilimleri Fakültesi,SÖZEL,Burslu,4,0,6,4,0,4,2,0.667,1,1,408.93047,0,14675,0,429.21665,6,0,429.842,86
201990511,https://yokatlas.yok.gov.tr/lisans.php?y=201990511,HALÝÇ ÜNÝVERSÝTESÝ,Güzel Sanatlar Fakültesi,Çizgi Film ve Animasyon,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=201990511,(Burslu)(4 Yýllýk),ÝSTANBUL,Vakýf,Burslu,Örgün,Doldu,8,7,5,9,14852,20895,27700,53900,408.64396,402.08737,347.38132,356.23675,9,7,5,9,Güzel Sanatlar Fakültesi,SÖZEL,Burslu,7,0,9,7,0,8,1,0.889,0,0,408.64396,0,14852,0,418.16248,10,1,407.738,81.5
204112082,https://yokatlas.yok.gov.tr/lisans.php?y=204112082,MALTEPE ÜNÝVERSÝTESÝ,Güzel Sanatlar Fakültesi,Gastronomi ve Mutfak Sanatlarý (Fakülte),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=204112082,(Burslu)(4 Yýllýk),ÝSTANBUL,Vakýf,Burslu,Örgün,Doldu,6,7,7,7,15431,11498,4578,5120,407.79899,416.51494,393.03618,421.41522,8,7,7,7,Güzel Sanatlar Fakültesi,SÖZEL,Burslu,6,0,8,6,0,6,2,0.75,0,1,407.79899,0,15431,0,462.45582,1,1,434.402,86.9
202990168,https://yokatlas.yok.gov.tr/lisans.php?y=202990168,ALTINBAÞ ÜNÝVERSÝTESÝ,Uygulamalý Bilimler Fakültesi,Gastronomi ve Mutfak Sanatlarý (Fakülte),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=202990168,(Burslu)(4 Yýllýk),ÝSTANBUL,Vakýf,Burslu,Örgün,Doldu,6,5,5,5,19672,18904,19637,13400,401.94246,404.6339,357.30552,397.73165,7,5,5,5,Uygulamalý Bilimler Fakültesi,SÖZEL,Burslu,5,0,7,5,0,6,1,0.857,0,0,401.94246,0,19672,0,414.73705,11,0,412.053,82.4
201410611,https://yokatlas.yok.gov.tr/lisans.php?y=201410611,FATÝH SULTAN MEHMET VAKIF ÜNÝVERSÝTESÝ,Eðitim Fakültesi,Okul Öncesi Öðretmenliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=201410611,(Burslu)(4 Yýllýk),ÝSTANBUL,Vakýf,Burslu,Örgün,Doldu,9,9,8,11,20324,20911,19011,19000,401.17661,402.07198,358.16649,388.45975,10,9,8,11,Eðitim Fakültesi,SÖZEL,Burslu,8,0,10,8,0,9,1,0.9,0,1,401.17661,0,20324,0,421.8916,8,1,414.698,82.9
201990513,https://yokatlas.yok.gov.tr/lisans.php?y=201990513,HALÝÇ ÜNÝVERSÝTESÝ,Güzel Sanatlar Fakültesi,Gastronomi ve Mutfak Sanatlarý (Fakülte),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=201990513,(Burslu)(4 Yýllýk),ÝSTANBUL,Vakýf,Burslu,Örgün,Doldu,12,11,9,9,21801,24783,29404,31900,399.45882,397.64446,345.66854,373.14233,13,11,9,9,Güzel Sanatlar Fakültesi,SÖZEL,Burslu,10,0,13,10,0,12,1,0.923,0,0,399.45882,0,21801,0,450.15169,2,2,414.981,83
206552472,https://yokatlas.yok.gov.tr/lisans.php?y=206552472,ÜSKÜDAR ÜNÝVERSÝTESÝ,Ýletiþim Fakültesi,Çizgi Film ve Animasyon,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=206552472,(Burslu)(4 Yýllýk),ÝSTANBUL,Vakýf,Burslu,Örgün,Doldu,11,9,11,11,22279,29350,35807,34000,398.86588,393.11166,339.79389,371.10291,12,9,11,11,Ýletiþim Fakültesi,SÖZEL,Burslu,10,0,12,10,0,11,1,0.917,0,0,398.86588,0,22279,0,442.7496,3,2,415.16,83
203111633,https://yokatlas.yok.gov.tr/lisans.php?y=203111633,ÝSTANBUL MEDÝPOL ÜNÝVERSÝTESÝ,Ýletiþim Fakültesi,"Radyo, Televizyon ve Sinema",https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=203111633,(Burslu)(4 Yýllýk),ÝSTANBUL,Vakýf,Burslu,Örgün,Doldu,11,11,11,11,22623,21035,27925,25600,398.50142,401.92641,347.14894,379.87626,12,11,11,11,Ýletiþim Fakültesi,SÖZEL,Burslu,10,0,12,10,0,11,1,0.917,0,0,398.50142,0,22623,0,421.99513,8,2,431.117,86.2
203210449,https://yokatlas.yok.gov.tr/lisans.php?y=203210449,ÝSTANBUL SABAHATTÝN ZAÝM ÜNÝVERSÝTESÝ,Eðitim Fakültesi,Türkçe Öðretmenliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=203210449,(Burslu)(4 Yýllýk),ÝSTANBUL,Vakýf,Burslu,Örgün,Doldu,8,8,8,8,22843,28314,2371,3230,398.28736,394.10564,407.76379,432.80589,9,8,8,8,Eðitim Fakültesi,SÖZEL,Burslu,7,0,9,7,0,8,1,0.889,2,0,398.28736,0,22843,0,422.43443,8,1,422.068,84.4
204712243,https://yokatlas.yok.gov.tr/lisans.php?y=204712243,ÝSTANBUL OKAN ÜNÝVERSÝTESÝ,Eðitim Fakültesi,Okul Öncesi Öðretmenliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=204712243,(Burslu)(4 Yýllýk),ÝSTANBUL,Vakýf,Burslu,Örgün,Doldu,7,8,6,6,23153,22577,20272,23500,397.8862,400.11363,356.38022,382.29722,8,8,6,6,Eðitim Fakültesi,SÖZEL,Burslu,6,0,8,6,0,7,1,0.875,0,0,397.8862,0,23153,0,404.86252,17,0,418.217,83.6
203090161,https://yokatlas.yok.gov.tr/lisans.php?y=203090161,ÝSTANBUL KÜLTÜR ÜNÝVERSÝTESÝ,Sanat ve Tasarým Fakültesi,Ýletiþim ve Tasarýmý,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=203090161,(Burslu)(4 Yýllýk),ÝSTANBUL,Vakýf,Burslu,Örgün,Doldu,5,5,5,10,23486,25378,40816,51500,397.52892,397.0159,335.70954,357.7539,7,5,5,10,Sanat ve Tasarým Fakültesi,SÖZEL,Burslu,5,0,7,5,0,5,2,0.714,0,0,397.52892,0,23486,0,418.73559,9,0,400.805,80.2
202210320,https://yokatlas.yok.gov.tr/lisans.php?y=202210320,ÝSTANBUL 29 MAYIS ÜNÝVERSÝTESÝ,Eðitim Fakültesi,Türkçe Öðretmenliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=202210320,(Burslu)(4 Yýllýk),ÝSTANBUL,Vakýf,Burslu,Örgün,Doldu,10,7,6,5,24429,14035,1580,3210,396.53664,411.86132,417.60224,432.92749,11,7,6,5,Eðitim Fakültesi,SÖZEL,Burslu,9,0,11,9,0,10,1,0.909,0,0,396.53664,0,24429,0,444.83357,3,0,420.686,84.1
210402089,https://yokatlas.yok.gov.tr/lisans.php?y=210402089,ÝSTANBUL NÝÞANTAÞI ÜNÝVERSÝTESÝ,"Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi",Yeni Medya ve Ýletiþim,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=210402089,(Ýngilizce)(Burslu)(4 Yýllýk),ÝSTANBUL,Vakýf,Burslu,Örgün,Doldu,9,7,13,8,24569,28858,39870,37600,396.39888,393.5735,336.44695,367.87667,10,7,13,8,"Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi",SÖZEL,Burslu,8,0,10,8,0,9,1,0.9,0,0,396.39888,0,24569,0,460.46649,1,0,434.972,87
208450849,https://yokatlas.yok.gov.tr/lisans.php?y=208450849,ÝSTÝNYE ÜNÝVERSÝTESÝ,Ýletiþim Fakültesi,Yeni Medya ve Ýletiþim,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=208450849,(Ýngilizce)(Burslu)(4 Yýllýk),ÝSTANBUL,Vakýf,Burslu,Örgün,Doldu,8,8,12,,25084,28744,50701,,395.8564,393.68846,328.7364,,9,8,12,,Ýletiþim Fakültesi,SÖZEL,Burslu,7,0,9,7,0,8,1,0.889,0,0,395.8564,0,25084,0,418.92302,9,0,428.838,85.8
210301333,https://yokatlas.yok.gov.tr/lisans.php?y=210301333,ÝSTANBUL BEYKENT ÜNÝVERSÝTESÝ,Güzel Sanatlar Fakültesi,Gastronomi ve Mutfak Sanatlarý (Fakülte),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=210301333,(Burslu)(4 Yýllýk),ÝSTANBUL,Vakýf,Burslu,Örgün,Doldu,14,14,13,13,25427,17046,19415,15000,395.50246,407.24565,357.59329,394.68491,16,14,13,13,Güzel Sanatlar Fakültesi,SÖZEL,Burslu,13,0,16,13,0,14,2,0.875,0,0,395.50246,0,25427,0,409.24297,14,0,394.583,78.9
201410577,https://yokatlas.yok.gov.tr/lisans.php?y=201410577,FATÝH SULTAN MEHMET VAKIF ÜNÝVERSÝTESÝ,Eðitim Fakültesi,Türkçe Öðretmenliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=201410577,(Burslu)(4 Yýllýk),ÝSTANBUL,Vakýf,Burslu,Örgün,Doldu,8,9,8,9,25454,25158,15290,11600,395.48839,397.23179,363.88586,401.48466,9,9,8,9,Eðitim Fakültesi,SÖZEL,Burslu,7,0,9,7,0,8,1,0.889,1,1,395.48839,0,25454,0,431.33278,5,1,387.489,77.5
202411651,https://yokatlas.yok.gov.tr/lisans.php?y=202411651,ÝSTANBUL AYDIN ÜNÝVERSÝTESÝ,Eðitim Fakültesi,Türkçe Öðretmenliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=202411651,(Burslu)(4 Yýllýk),ÝSTANBUL,Vakýf,Burslu,Örgün,Doldu,9,8,8,9,25762,32171,16274,13200,395.16898,390.50907,362.31959,398.02967,10,8,8,9,Eðitim Fakültesi,SÖZEL,Burslu,8,0,10,8,0,9,1,0.9,1,0,395.16898,0,25762,0,413.18279,12,1,408.335,81.7
208750173,https://yokatlas.yok.gov.tr/lisans.php?y=208750173,ÝSTANBUL KENT ÜNÝVERSÝTESÝ,Sanat ve Tasarým Fakültesi,Gastronomi ve Mutfak Sanatlarý (Fakülte),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=208750173,(Burslu)(4 Yýllýk),ÝSTANBUL,Vakýf,Burslu,Örgün,Doldu,5,4,10,10,29392,25060,29624,27300,391.59818,397.31753,345.44067,377.86848,7,4,10,10,Sanat ve Tasarým Fakültesi,SÖZEL,Burslu,5,0,7,5,0,5,2,0.714,0,1,391.59818,0,29392,0,397.12596,24,1,404.082,80.8
202412879,https://yokatlas.yok.gov.tr/lisans.php?y=202412879,ÝSTANBUL AYDIN ÜNÝVERSÝTESÝ,Ýletiþim Fakültesi,Yeni Medya ve Ýletiþim,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=202412879,(Burslu)(4 Yýllýk),ÝSTANBUL,Vakýf,Burslu,Örgün,Doldu,8,8,6,5,29728,25232,38807,46600,391.29467,397.14813,337.29074,360.95837,10,8,6,5,Ýletiþim Fakültesi,SÖZEL,Burslu,8,0,10,8,0,8,2,0.8,0,1,391.29467,0,29728,0,419.51133,9,0,397.991,79.6
210402390,https://yokatlas.yok.gov.tr/lisans.php?y=210402390,ÝSTANBUL NÝÞANTAÞI ÜNÝVERSÝTESÝ,Sanat ve Tasarým Fakültesi,Gastronomi ve Mutfak Sanatlarý (Fakülte),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=210402390,(Burslu)(4 Yýllýk),ÝSTANBUL,Vakýf,Burslu,Örgün,Doldu,13,12,11,10,30055,20342,20128,24700,391.00508,402.76154,356.58687,380.85764,15,12,11,10,Sanat ve Tasarým Fakültesi,SÖZEL,Burslu,12,0,15,12,0,13,2,0.867,0,0,391.00508,0,30055,0,423.37651,8,1,403.161,80.6
204112091,https://yokatlas.yok.gov.tr/lisans.php?y=204112091,MALTEPE ÜNÝVERSÝTESÝ,Ýletiþim Fakültesi,Görsel Ýletiþim Tasarýmý,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=204112091,(Burslu)(4 Yýllýk),ÝSTANBUL,Vakýf,Burslu,Örgün,Doldu,5,6,5,5,30177,16267,15857,17700,390.89732,408.35602,362.9984,390.42187,7,6,5,5,Ýletiþim Fakültesi,SÖZEL,Burslu,5,0,7,5,0,5,2,0.714,0,1,390.89732,0,30177,0,419.55761,9,0,412.527,82.5
204111093,https://yokatlas.yok.gov.tr/lisans.php?y=204111093,MALTEPE ÜNÝVERSÝTESÝ,Ýletiþim Fakültesi,Halkla Ýliþkiler ve Tanýtým,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=204111093,(Ýngilizce)(Burslu)(4 Yýllýk),ÝSTANBUL,Vakýf,Burslu,Örgün,Doldu,4,5,4,5,31494,26210,7073,9720,389.72103,396.15983,383.0547,405.87669,6,5,4,5,Ýletiþim Fakültesi,SÖZEL,Burslu,4,0,6,4,0,4,2,0.667,0,0,389.72103,0,31494,0,399.81803,21,1,423.494,84.7
200210131,https://yokatlas.yok.gov.tr/lisans.php?y=200210131,ATILIM ÜNÝVERSÝTESÝ,Ýþletme Fakültesi,Halkla Ýliþkiler ve Reklamcýlýk (Fakülte),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=200210131,(Ýngilizce)(Burslu)(4 Yýllýk),ANKARA,Vakýf,Burslu,Örgün,Doldu,3,4,7,8,31515,46110,76043,70400,389.70324,379.95692,314.99555,346.75112,5,4,7,8,Ýþletme Fakültesi,SÖZEL,Burslu,3,0,5,3,0,3,2,0.6,0,1,389.70324,0,31515,0,419.45629,9,0,425.019,85
208450805,https://yokatlas.yok.gov.tr/lisans.php?y=208450805,ÝSTÝNYE ÜNÝVERSÝTESÝ,Ýletiþim Fakültesi,Görsel Ýletiþim Tasarýmý,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=208450805,(Burslu)(4 Yýllýk),ÝSTANBUL,Vakýf,Burslu,Örgün,Doldu,3,3,6,,31679,29386,78259,,389.57439,393.06537,313.96669,,4,3,6,,Ýletiþim Fakültesi,SÖZEL,Burslu,3,0,4,3,0,3,1,0.75,0,1,389.57439,0,31679,0,409.11285,15,0,419.425,83.9
209510017,https://yokatlas.yok.gov.tr/lisans.php?y=209510017,ANKARA BÝLÝM ÜNÝVERSÝTESÝ,Güzel Sanatlar ve Tasarým Fakültesi,Film Tasarýmý ve Yönetimi,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=209510017,(Ýngilizce)(Burslu)(4 Yýllýk),ANKARA,Vakýf,Burslu,Örgün,Doldu,4,3,4,8,31920,56905,103598,115000,389.33762,373.33586,303.61014,327.77975,6,3,4,8,Güzel Sanatlar ve Tasarým Fakültesi,SÖZEL,Burslu,4,0,6,4,0,4,2,0.667,0,2,389.33762,0,3192,0,448.91526,2,1,444.499,88.9
210301725,https://yokatlas.yok.gov.tr/lisans.php?y=210301725,ÝSTANBUL BEYKENT ÜNÝVERSÝTESÝ,Ýletiþim Fakültesi,Yeni Medya (Fakülte),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=210301725,(Ýngilizce)(Burslu)(4 Yýllýk),ÝSTANBUL,Vakýf,Burslu,Örgün,Doldu,11,11,10,8,32448,15421,19976,4520,388.90605,409.66268,356.83379,424.46329,13,11,10,8,Ýletiþim Fakültesi,SÖZEL,Burslu,10,0,13,10,0,11,2,0.846,1,0,388.90605,0,32448,0,406.89757,16,1,427.546,85.5
203210458,https://yokatlas.yok.gov.tr/lisans.php?y=203210458,ÝSTANBUL SABAHATTÝN ZAÝM ÜNÝVERSÝTESÝ,Ýslami Ýlimler Fakültesi,Ýslami Ýlimler,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=203210458,(Burslu)(4 Yýllýk),ÝSTANBUL,Vakýf,Burslu,Örgün,Doldu,10,11,13,13,32580,35970,10874,13400,388.79145,387.37679,372.67764,397.72797,12,11,13,13,Ýslami Ýlimler Fakültesi,SÖZEL,Burslu,9,0,12,9,0,10,2,0.833,1,2,388.79145,0,3258,0,453.46446,2,1,432.001,86.4
210301389,https://yokatlas.yok.gov.tr/lisans.php?y=210301389,ÝSTANBUL BEYKENT ÜNÝVERSÝTESÝ,Güzel Sanatlar Fakültesi,"Radyo, Televizyon ve Sinema",https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=210301389,(Ýngilizce)(Burslu)(4 Yýllýk),ÝSTANBUL,Vakýf,Burslu,Örgün,Doldu,8,7,11,10,34343,30295,50966,19600,387.29671,392.22811,328.57058,387.45294,10,7,11,10,Güzel Sanatlar Fakültesi,SÖZEL,Burslu,8,0,10,8,0,8,2,0.8,0,1,387.29671,0,34343,0,432.16711,5,1,392.274,78.5
208450851,https://yokatlas.yok.gov.tr/lisans.php?y=208450851,ÝSTÝNYE ÜNÝVERSÝTESÝ,Ýletiþim Fakültesi,"Radyo, Televizyon ve Sinema",https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=208450851,(Ýngilizce)(Burslu)(4 Yýllýk),ÝSTANBUL,Vakýf,Burslu,Örgün,Doldu,5,5,10,,35689,34844,56390,,386.26902,388.26002,325.19358,,6,5,10,,Ýletiþim Fakültesi,SÖZEL,Burslu,4,0,6,4,0,5,1,0.833,1,0,386.26902,0,35689,0,393.25124,28,2,386.349,77.3
201990528,https://yokatlas.yok.gov.tr/lisans.php?y=201990528,HALÝÇ ÜNÝVERSÝTESÝ,Güzel Sanatlar Fakültesi,Görsel Ýletiþim Tasarýmý,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=201990528,(Burslu)(4 Yýllýk),ÝSTANBUL,Vakýf,Burslu,Örgün,Doldu,9,8,6,,36788,39539,49191,,385.45245,384.60421,329.74251,,10,8,6,,Güzel Sanatlar Fakültesi,SÖZEL,Burslu,8,0,10,8,0,9,1,0.9,0,0,385.45245,0,36788,0,398.96465,22,1,409.107,81.8
203211302,https://yokatlas.yok.gov.tr/lisans.php?y=203211302,ÝSTANBUL SABAHATTÝN ZAÝM ÜNÝVERSÝTESÝ,Ýnsan ve Toplum Bilimleri Fakültesi,Görsel Ýletiþim Tasarýmý,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=203211302,(Burslu)(4 Yýllýk),ÝSTANBUL,Vakýf,Burslu,Örgün,Doldu,6,5,6,,36835,45173,71677,,385.4115,380.59214,317.05894,,7,5,6,,Ýnsan ve Toplum Bilimleri Fakültesi,SÖZEL,Burslu,5,0,7,5,0,6,1,0.857,1,0,385.4115,0,36835,0,420.00961,9,1,429.657,85.9
202790573,https://yokatlas.yok.gov.tr/lisans.php?y=202790573,ÝSTANBUL GELÝÞÝM ÜNÝVERSÝTESÝ,Uygulamalý Bilimler Fakültesi,Gastronomi ve Mutfak Sanatlarý (Fakülte),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=202790573,(Ýngilizce)(Burslu)(4 Yýllýk),ÝSTANBUL,Vakýf,Burslu,Örgün,Doldu,10,10,9,,37369,22777,26177,,385.0138,399.87995,349.07138,,13,10,9,,Uygulamalý Bilimler Fakültesi,SÖZEL,Burslu,10,0,13,10,0,10,3,0.769,1,1,385.0138,0,37369,0,405.77326,17,1,403.374,80.7
210402068,https://yokatlas.yok.gov.tr/lisans.php?y=210402068,ÝSTANBUL NÝÞANTAÞI ÜNÝVERSÝTESÝ,"Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi",Yeni Medya ve Ýletiþim,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=210402068,(Burslu)(4 Yýllýk),ÝSTANBUL,Vakýf,Burslu,Örgün,Doldu,8,7,15,10,38641,43672,69335,101000,384.0803,381.63112,318.20109,333.10175,10,7,15,10,"Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi",SÖZEL,Burslu,8,0,10,8,0,8,2,0.8,0,0,384.0803,0,38641,0,406.11122,17,0,383.244,76.6
201211171,https://yokatlas.yok.gov.tr/lisans.php?y=201211171,DOÐUÞ ÜNÝVERSÝTESÝ,Sanat ve Tasarým Fakültesi,Gastronomi ve Mutfak Sanatlarý (Fakülte),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=201211171,(Burslu)(4 Yýllýk),ÝSTANBUL,Vakýf,Burslu,Örgün,Doldu,11,12,10,11,39412,25528,26200,27400,383.51678,396.85312,349.04935,377.76875,14,12,10,11,Sanat ve Tasarým Fakültesi,SÖZEL,Burslu,11,0,14,11,0,11,3,0.786,1,1,383.51678,0,39412,0,414.87011,11,0,384.972,77
200690535,https://yokatlas.yok.gov.tr/lisans.php?y=200690535,BAÞKENT ÜNÝVERSÝTESÝ,Ýletiþim Fakültesi,Halkla Ýliþkiler ve Tanýtým,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=200690535,(Burslu)(4 Yýllýk),ANKARA,Vakýf,Burslu,Örgün,Doldu,6,6,6,,39639,50024,61612,,383.34797,377.41692,322.24297,,7,6,6,,Ýletiþim Fakültesi,SÖZEL,Burslu,5,0,7,5,0,6,1,0.857,0,0,383.34797,0,39639,0,389.99468,31,0,434.452,86.9
209810037,https://yokatlas.yok.gov.tr/lisans.php?y=209810037,ÝSTANBUL GALATA ÜNÝVERSÝTESÝ,Sanat ve Sosyal Bilimler Fakültesi,Gastronomi ve Mutfak Sanatlarý (Fakülte),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=209810037,(Burslu)(4 Yýllýk),ÝSTANBUL,Vakýf,Burslu,Örgün,Doldu,6,6,9,9,40219,33783,45408,43600,382.91135,389.1834,332.31779,363.16778,8,6,9,9,Sanat ve Sosyal Bilimler Fakültesi,SÖZEL,Burslu,6,0,8,6,0,6,2,0.75,0,1,382.91135,0,40219,0,396.82543,24,2,394.409,78.9
